# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 4.279499535186914727e-06 1.299996280670166016e+01 1.340764993074117228e-05 1.299996280670166016e+01 9.247234463691711426e-01
5.000000000000000000e+01 1.535692960023880005e-01 3.107671393081545830e-03 6.051641330122947693e-02 3.107671393081545830e-03 8.737334050238132477e-03
